code,name,market,yahoo_symbol
WLTH,Wealthfront Corporation - Common Stock,us_stocks,WLTH
WMG,Warner Music Group Corp. - Class A Common Stock,us_stocks,WMG
WMT,Walmart Inc. - Common Stock,us_stocks,WMT
WNEB,"Western New England Bancorp, Inc. - Common Stock",us_stocks,WNEB
WNW,Meiwu Technology Company Limited - Ordinary Shares,us_stocks,WNW
WOK,WORK Medical Technology Group LTD - Class A Ordinary Shares,us_stocks,WOK
WOOD,iShares Global Timber & Forestry ETF,us_stocks,WOOD
WOOF,"Petco Health and Wellness Company, Inc. - Class A Common Stock",us_stocks,WOOF
WPRT,Westport Fuel Systems Inc - Common Shares,us_stocks,WPRT
WRAP,"Wrap Technologies, Inc. - Common Stock",us_stocks,WRAP
WRD,WeRide Inc. - American Depositary Shares,us_stocks,WRD
WRLD,World Acceptance Corporation - Common Stock,us_stocks,WRLD
WRND,NYLI Global Equity R&D Leaders ETF,us_stocks,WRND
WRTH,Worth Charting Options Income ETF,us_stocks,WRTH
WSBC,"WesBanco, Inc. - Common Stock",us_stocks,WSBC
WSBCO,"WesBanco, Inc. - Depositary Shares each representing 1/40th interest in a share of 7.375% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series B",us_stocks,WSBCO
WSBF,"Waterstone Financial, Inc. - Common Stock",us_stocks,WSBF
WSBK,"Winchester Bancorp, Inc. - Common Stock",us_stocks,WSBK
WSC,WillScot Holdings Corporation - Class A Common Stock,us_stocks,WSC
WSE,Wise Group plc - Class A Ordinary Shares,us_stocks,WSE
WSFS,WSFS Financial Corporation - Common Stock,us_stocks,WSFS
WSGE,Warren Street Global Equity ETF,us_stocks,WSGE
WSHP,WeShop Holdings Limited - Class A Ordinary Shares,us_stocks,WSHP
WSML,iShares MSCI World Small-Cap ETF,us_stocks,WSML
WSTN,Westin Acquisition Corp - Class A Ordinary Share,us_stocks,WSTN
WSTNR,Westin Acquisition Corp - Right,us_stocks,WSTNR
WSTNU,Westin Acquisition Corp - Units,us_stocks,WSTNU
WTBA,West Bancorporation - Common Stock,us_stocks,WTBA
WTBN,WisdomTree Bianco Total Return Fund,us_stocks,WTBN
WTF,Waton Financial Limited - Ordinary Shares,us_stocks,WTF
WTFC,Wintrust Financial Corporation - Common Stock,us_stocks,WTFC
WTFCN,"Wintrust Financial Corporation - Depositary Shares, Each Representing a 1/1,000th Interest in a Share of 7.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series F, no par value, with a liquidation preference of $25,000 per share",us_stocks,WTFCN
WTG,Wintergreen Acquisition Corp. - Ordinary Shares,us_stocks,WTG
WTGUR,Wintergreen Acquisition Corp. - Rights,us_stocks,WTGUR
WTGUU,Wintergreen Acquisition Corp. - Unit,us_stocks,WTGUU
WTIP,WisdomTree Inflation Plus Fund,us_stocks,WTIP
WTMU,WisdomTree Core Laddered Municipal Fund,us_stocks,WTMU
WTMY,WisdomTree High Income Laddered Municipal Fund,us_stocks,WTMY
WTO,UTime Limited - Class A Ordinary Shares,us_stocks,WTO
WTW,Willis Towers Watson Public Limited Company - Ordinary Shares,us_stocks,WTW
WULF,TeraWulf Inc. - Common Stock,us_stocks,WULF
WVE,Wave Life Sciences Ltd. - Ordinary Shares,us_stocks,WVE
WVVI,"Willamette Valley Vineyards, Inc. - Common Stock",us_stocks,WVVI
WVVIP,"Willamette Valley Vineyards, Inc. - Series A Redeemable Preferred Stock",us_stocks,WVVIP
WW,"WW International, Inc.  - Common Stock",us_stocks,WW
WWD,"Woodward, Inc. - Common Stock",us_stocks,WWD
WXM,WF International Limited - Ordinary Shares,us_stocks,WXM
WYFI,"WhiteFiber, Inc. - Ordinary Shares",us_stocks,WYFI
WYHG,Wing Yip Food Holdings Group Limited - American Depositary Shares,us_stocks,WYHG
WYNN,"Wynn Resorts, Limited - Common Stock",us_stocks,WYNN
XAIR,"Beyond Air, Inc. - Common Stock",us_stocks,XAIR
XAIX,Xtrackers Artificial Intelligence and Big Data ETF,us_stocks,XAIX
XBCI,NEOS Boosted Bitcoin High Income ETF,us_stocks,XBCI
XBIL,US Treasury 6 Month Bill ETF,us_stocks,XBIL
XBIO,"Xenetic Biosciences, Inc. - Common Stock",us_stocks,XBIO
XBIT,XBiotech Inc. - Common Stock,us_stocks,XBIT
XBP,"XBP Global Holdings, Inc. - Common Stock",us_stocks,XBP
XBPEW,"XBP Global Holdings, Inc. - Warrant",us_stocks,XBPEW
XBTY,GraniteShares YieldBOOST Bitcoin ETF,us_stocks,XBTY
XCBE,X3 Acquisition Corp. Ltd. - Class A Ordinary Shares,us_stocks,XCBE
XCBEU,X3 Acquisition Corp. Ltd. - Unit,us_stocks,XCBEU
XCBEW,X3 Acquisition Corp. Ltd. - Warrant,us_stocks,XCBEW
XCH,XCHG Limited - ADS,us_stocks,XCH
XCNY,State Street SPDR S&P Emerging Markets ex-China ETF,us_stocks,XCNY
XCUR,"Exicure, Inc. - Common Stock",us_stocks,XCUR
XDEF,Xtrackers Europe Defense Technologies ETF,us_stocks,XDEF
XE,"X-Energy, Inc. - Class A Common Stock",us_stocks,XE
XEL,Xcel Energy Inc. - Common Stock,us_stocks,XEL
XELB,"Xcel Brands, Inc - Common Stock",us_stocks,XELB
XELLL,"Xcel Energy Inc. - 6.25% Junior Subordinated Notes, Series due 2085",us_stocks,XELLL
XENE,Xenon Pharmaceuticals Inc. - Common Shares,us_stocks,XENE
XERS,"Xeris Biopharma Holdings, Inc. - Common Stock",us_stocks,XERS
XEY,GraniteShares YieldBOOST Ether ETF,us_stocks,XEY
XFOR,"X4 Pharmaceuticals, Inc. - Common Stock",us_stocks,XFOR
XGN,Exagen Inc. - Common Stock,us_stocks,XGN
XHG,XChange TEC.INC - American Depositary Shares,us_stocks,XHG
XHLD,"TEN Holdings, Inc. - Common Stock",us_stocks,XHLD
XLO,"Xilio Therapeutics, Inc. - Common Stock",us_stocks,XLO
XMAG,Defiance Large Cap ex-Mag 7 ETF,us_stocks,XMAG
XMAX,"XMAX, Inc. - Common Stock",us_stocks,XMAX
XMTR,"Xometry, Inc. - Class A Common Stock",us_stocks,XMTR
XNCR,"Xencor, Inc. - Common Stock",us_stocks,XNCR
XNDU,Xanadu Quantum Technologies Limited - Class B Subordinate Voting Shares,us_stocks,XNDU
XNET,Xunlei Limited - American Depositary Shares,us_stocks,XNET
XOMA,XOMA Royalty Corporation - Common Stock,us_stocks,XOMA
XOMAO,XOMA Royalty Corporation - Depositary Shares Rep Series B 8.375% Cumulative Preferred Stock,us_stocks,XOMAO
XOMAP,XOMA Royalty Corporation - 8.625% Series A Cumulative Perpetual Preferred Stock,us_stocks,XOMAP
XOMX,Direxion Daily XOM Bull 2X ETF,us_stocks,XOMX
XOS,"Xos, Inc. - Common Stock",us_stocks,XOS
XOSWW,"Xos, Inc. - Warrants",us_stocks,XOSWW
XOVR,ERShares Private-Public Crossover ETF,us_stocks,XOVR
XP,XP Inc. - Class A Common Stock,us_stocks,XP
XPEG,Leverage Shares 2X Long XPEV Daily ETF,us_stocks,XPEG
XPEL,"XPEL, Inc. - Common Stock",us_stocks,XPEL
XPON,Expion360 Inc. - Common Stock,us_stocks,XPON
XQQI,NEOS Boosted Nasdaq-100 High Income ETF,us_stocks,XQQI
XRAY,DENTSPLY SIRONA Inc. - Common Stock,us_stocks,XRAY
XRPC,Canary XRP ETF,us_stocks,XRPC
XRPI,Volatility Shares Trust XRP ETF,us_stocks,XRPI
XRPN,Armada Acquisition Corp. II - Class A Ordinary Shares,us_stocks,XRPN
XRPNU,Armada Acquisition Corp. II - Units,us_stocks,XRPNU
XRPNW,Armada Acquisition Corp. II - Warrant,us_stocks,XRPNW
XRPT,Volatility Shares Trust XRP 2X ETF,us_stocks,XRPT
XRTX,XORTX Therapeutics Inc. - Common Shares,us_stocks,XRTX
XRX,Xerox Holdings Corporation - Common Stock,us_stocks,XRX
XRXDW,Xerox Holdings Corporation - Warrants,us_stocks,XRXDW
XSLL,Xsolla SPAC 1 - Class A Ordinary Shares,us_stocks,XSLL
XSLLU,Xsolla SPAC 1 - Units,us_stocks,XSLLU
XSLLW,Xsolla SPAC 1 - Warrants,us_stocks,XSLLW
XSPI,NEOS Boosted S&P 500 High Income ETF,us_stocks,XSPI
XT,iShares Future Exponential Technologies ETF,us_stocks,XT
XTIA,"XTI Aerospace, Inc. Common Stock  - Common Stock",us_stocks,XTIA
XTLB,XTL Biopharmaceuticals Ltd. - American Depositary Shares,us_stocks,XTLB
XWEL,"XWELL, Inc. - Common Stock",us_stocks,XWEL
XXII,"22nd Century Group, Inc - Common Stock",us_stocks,XXII
XXX,CYBER HORNET S&P 500 and XRP 75/25 Strategy ETF,us_stocks,XXX
XYZG,Leverage Shares 2X Long XYZ Daily ETF,us_stocks,XYZG
YAAS,Youxin Technology Ltd - Class A Ordinary shares,us_stocks,YAAS
YB,Yuanbao Inc. - American Depositary Shares,us_stocks,YB
YBMN,Defiance BMNR Option Income ETF,us_stocks,YBMN
YBST,GraniteShares YieldBoost Single Stock Universe ETF,us_stocks,YBST
YBTY,GraniteShares YieldBoost TopYielders ETF,us_stocks,YBTY
YDDL,One and One Green Technologies. INC - Class A Ordinary Shares,us_stocks,YDDL
YDES,YD Bio Limited - Ordinary Shares,us_stocks,YDES
YDESW,YD Bio Limited - Warrants,us_stocks,YDESW
YDKG,Yueda Digital Holding - Class A Ordinary Share,us_stocks,YDKG
YHC,LQR House Inc. - Common Stock,us_stocks,YHC
YHGJ,Yunhong Green CTI Ltd. - Common Stock,us_stocks,YHGJ
YHNA,YHN Acquisition I Limited - Ordinary Shares,us_stocks,YHNA
YHNAR,YHN Acquisition I Limited - Right,us_stocks,YHNAR
YHNAU,YHN Acquisition I Limited - Unit,us_stocks,YHNAU
YI,"111, Inc. - American Depositary Shares",us_stocks,YI
YIBO,Planet Image International Limited - Class A Ordinary Shares,us_stocks,YIBO
YJ,Yunji Inc. - American Depository Shares,us_stocks,YJ
YLDE,Franklin ClearBridge Enhanced Income ETF,us_stocks,YLDE
YMAT,"J-Star Holding Co., Ltd. - Class A Ordinary Shares",us_stocks,YMAT
YMT,Yimutian Inc. - American Depositary Shares; each representing 25 Class A ordinary shares,us_stocks,YMT
YNOT,Horizon Digital Frontier ETF,us_stocks,YNOT
YOKE,YOKE Core ETF,us_stocks,YOKE
YOOV,Concorde International Group Ltd - Class A Ordinary Shares,us_stocks,YOOV
YORW,The York Water Company - Common Stock,us_stocks,YORW
YOUL,Youlife Group Inc. - American Depositary Shares,us_stocks,YOUL
YQ,17 Education & Technology Group Inc. - American Depositary Shares,us_stocks,YQ
YQQQ,YieldMax Short N100 Option Income Strategy ETF,us_stocks,YQQQ
YSPY,GraniteShares YieldBOOST SPY ETF,us_stocks,YSPY
YSWY,"Yesway, Inc. - Class A Common Stock",us_stocks,YSWY
YSXT,"YSX Tech. Co., Ltd  - Class A Ordinary Shares",us_stocks,YSXT
YTRA,"Yatra Online, Inc. - Ordinary Shares",us_stocks,YTRA
YXT,YXT.COM GROUP HOLDING LIMITED - American Depository Shares,us_stocks,YXT
YYAI,AiRWA Inc. - Common Stock,us_stocks,YYAI
YYGH,YY Group Holding Limited - Class A Ordinary Shares,us_stocks,YYGH
Z,"Zillow Group, Inc. - Class C Capital Stock",us_stocks,Z
ZAP,Global X U.S. Electrification ETF,us_stocks,ZAP
ZBAO,Zhibao Technology Inc. - Class A Ordinary Shares,us_stocks,ZBAO
ZBIO,"Zenas BioPharma, Inc. - Common Stock",us_stocks,ZBIO
ZBRA,Zebra Technologies Corporation - Class A Common Stock,us_stocks,ZBRA
ZCMD,Zhongchao Inc. - Class A Ordinary Shares,us_stocks,ZCMD
ZD,"Ziff Davis, Inc. - Common Stock",us_stocks,ZD
ZDAI,"DirectBooking Technology Co., Ltd. - Class A Ordinary Shares",us_stocks,ZDAI
ZENA,"ZenaTech, Inc. - Common Stock",us_stocks,ZENA
ZEO,Zeo Energy Corporation - Class A Common Stock,us_stocks,ZEO
ZEOWW,Zeo Energy Corporation - Warrants,us_stocks,ZEOWW
ZG,"Zillow Group, Inc. - Class A Common Stock",us_stocks,ZG
ZHOG,F/m Opportunistic Income ETF,us_stocks,ZHOG
ZION,Zions Bancorporation N.A. - Common Stock,us_stocks,ZION
ZIONP,Zions Bancorporation N.A. - Depositary Shares each representing a 1/40th ownership interest in a share of Series A Floating-Rate Non-Cumulative Perpetual Preferred Stock,us_stocks,ZIONP
ZJK,"ZJK Industrial Co., Ltd. - Class A Ordinary Shares",us_stocks,ZJK
ZJYL,JIN MEDICAL INTERNATIONAL LTD. - Class A Ordinary Shares,us_stocks,ZJYL
ZKIN,"ZK International Group Co., Ltd - Ordinary Share",us_stocks,ZKIN
ZKP,Lafayette Digital Acquisition Corp. I - Class A Ordinary Shares,us_stocks,ZKP
ZKPU,Lafayette Digital Acquisition Corp. I - Unit,us_stocks,ZKPU
ZKPW,Lafayette Digital Acquisition Corp. I - Warrant,us_stocks,ZKPW
ZLAB,Zai Lab Limited - American Depositary Shares,us_stocks,ZLAB
ZM,"Zoom Communications, Inc. - Class A Common Stock",us_stocks,ZM
ZMUN,F/m Ultrashort Tax-Free Municipal ETF,us_stocks,ZMUN
ZNB,Zeta Network Group - Class A Ordinary Shares,us_stocks,ZNB
ZNTL,"Zentalis Pharmaceuticals, Inc. - common stock",us_stocks,ZNTL
ZOOZ,ZOOZ Strategy Ltd. - Ordinary Shares,us_stocks,ZOOZ
ZOOZW,ZOOZ Strategy Ltd. - Warrant,us_stocks,ZOOZW
ZS,"Zscaler, Inc. - Common Stock",us_stocks,ZS
ZSQR,Z Squared Inc. - Common Stock,us_stocks,ZSQR
ZSTK,ZeroStack Corp. - Common Stock,us_stocks,ZSTK
ZTEK,Zentek Ltd. - common stock,us_stocks,ZTEK
ZTEN,F/m 10-Year Investment Grade Corporate Bond ETF,us_stocks,ZTEN
ZTG,Zenta Group Company Limited - Class A Ordinary Shares,us_stocks,ZTG
ZTOP,F/m High Yield 100 ETF,us_stocks,ZTOP
ZTRE,F/m 3-Year Investment Grade Corporate Bond ETF,us_stocks,ZTRE
ZTWO,F/m 2-Year Investment Grade Corporate Bond ETF,us_stocks,ZTWO
ZUMZ,Zumiez Inc. - Common Stock,us_stocks,ZUMZ
ZURA,Zura Bio Limited - Class A Ordinary shares,us_stocks,ZURA
ZVRA,"Zevra Therapeutics, Inc.  - Common Stock",us_stocks,ZVRA
ZYBT,Zhengye Biotechnology Holding Limited - Class A Ordinary Shares,us_stocks,ZYBT
ZYME,Zymeworks Inc. - Common Stock,us_stocks,ZYME
A,"Agilent Technologies, Inc. Common Stock",us_stocks,A
AA,Alcoa Corporation Common Stock,us_stocks,AA
AAA,Alternative Access First Priority CLO Bond ETF,us_stocks,AAA
AAAA,Amplius Aggressive Asset Allocation ETF,us_stocks,AAAA
AAAC,Columbia AAA CLO ETF,us_stocks,AAAC
AAAD,PGIM AAA CLO Aggregate Duration ETF,us_stocks,AAAD
AAAU,Goldman Sachs Physical Gold ETF Shares,us_stocks,AAAU
AADX,"Applied Aerospace & Defense, Inc. Common Stock",us_stocks,AADX
AAMI,Acadian Asset Management Inc. Common Stock,us_stocks,AAMI
AAOG,Leverage Shares 2X Long AAOI Daily ETF,us_stocks,AAOG
AAOX,Tradr 2X Long AAOI Daily ETF,us_stocks,AAOX
AAP,Advance Auto Parts Inc.,us_stocks,AAP
AAPR,Innovator Equity Defined Protection ETF - 2 Yr to April 2028,us_stocks,AAPR
AAPW,Roundhill AAPL WeeklyPay ETF,us_stocks,AAPW
AAPX,T-Rex 2X Long Apple Daily Target ETF,us_stocks,AAPX
AAPY,Kurv Yield Premium Strategy Apple (AAPL) ETF,us_stocks,AAPY
AAT,"American Assets Trust, Inc. Common Stock",us_stocks,AAT
AAUA,Alpha Architect US Equity 3 ETF,us_stocks,AAUA
AAUC,Allied Gold Corporation Common Shares,us_stocks,AAUC
AAUM,Tema Alternative Asset Managers ETF,us_stocks,AAUM
AB,AllianceBernstein Holding L.P.  Units,us_stocks,AB
ABBV,AbbVie Inc. Common Stock,us_stocks,ABBV
ABCB,Ameris Bancorp Common Stock,us_stocks,ABCB
ABEQ,Absolute Select Value ETF,us_stocks,ABEQ
ABEV,Ambev S.A. American Depositary Shares (Each representing 1 Common Share),us_stocks,ABEV
ABFL,Abacus FCF Leaders ETF,us_stocks,ABFL
ABG,Asbury Automotive Group Inc Common Stock,us_stocks,ABG
ABLD,Abacus FCF Real Assets Leaders ETF,us_stocks,ABLD
ABLG,Abacus FCF International Leaders ETF,us_stocks,ABLG
ABLS,Abacus FCF Small Cap Leaders ETF,us_stocks,ABLS
ABM,ABM Industries Incorporated Common Stock,us_stocks,ABM
ABNY,YieldMax ABNB Option Income Strategy ETF,us_stocks,ABNY
ABOT,Abacus FCF Innovation Leaders ETF,us_stocks,ABOT
ABR,Arbor Realty Trust Common Stock,us_stocks,ABR
ABT,Abbott Laboratories Common Stock,us_stocks,ABT
ABUF,Aptus Laddered Buffer ETF,us_stocks,ABUF
ABX,"Abacus Global Management, Inc. Class A Common Stock",us_stocks,ABX
ABXB,Abacus Flexible Bond Leaders ETF,us_stocks,ABXB
ABXL,"Abacus Global Management, Inc. 9.875% Fixed Rate Senior Notes due 2028",us_stocks,ABXL
ACA,"Arcosa, Inc. Common Stock",us_stocks,ACA
ACCO,Acco Brands Corporation Common Stock,us_stocks,ACCO
ACCS,ACCESS Newswire Inc. Common Stock,us_stocks,ACCS
ACEI,Innovator Equity Autocallable Income Strategy ETF,us_stocks,ACEI
ACEL,"Accel Entertainment, Inc.",us_stocks,ACEL
ACES,ALPS Clean Energy ETF,us_stocks,ACES
ACGO,Hartford Alpha Capture Growth ETF,us_stocks,ACGO
ACGR,American Century Large Cap Growth ETF,us_stocks,ACGR
ACH,"Accendra Health, Inc. Common Stock",us_stocks,ACH
ACHR,Archer Aviation Inc. Class A Common Stock,us_stocks,ACHR
ACHR-W,"Archer Aviation Inc. Redeemable Warrants, each whole warrant exercisable for one Class A common stock at an exercise price of $11.50",us_stocks,ACHR-W
ACI,"Albertsons Companies, Inc. Class A Common Stock",us_stocks,ACI
ACII,Innovator Index Autocallable Income Strategy ETF,us_stocks,ACII
ACIO,Aptus Collared Investment Opportunity ETF,us_stocks,ACIO
ACKY,VistaShares Target 15 ACKtivist Distribution ETF,us_stocks,ACKY
ACLC,American Century Large Cap Equity ETF,us_stocks,ACLC
ACLO,TCW AAA CLO ETF,us_stocks,ACLO
ACM,AECOM Common Stock,us_stocks,ACM
ACN,Accenture plc Class A Ordinary Shares (Ireland),us_stocks,ACN
ACP,abrdn Income Credit Strategies Fund Common Shares,us_stocks,ACP
ACR,ACRES Commercial Realty Corp. Common Stock,us_stocks,ACR
ACRE,Ares Commercial Real Estate Corporation Common Stock,us_stocks,ACRE
ACSG,American Century Small Cap Growth Insights ETF,us_stocks,ACSG
ACSI,American Customer Satisfaction ETF,us_stocks,ACSI
ACSV,American Century Small Cap Value Insights ETF,us_stocks,ACSV
ACTS,FIS Tactical Equity ETF,us_stocks,ACTS
ACU,Acme United Corporation. Common Stock,us_stocks,ACU
ACV,Virtus Diversified Income & Convertible Fund Common Shares of Beneficial Interest,us_stocks,ACV
ACVA,ACV Auctions Inc. Class A Common Stock,us_stocks,ACVA
ACVF,American Conservative Values ETF,us_stocks,ACVF
ACVT,Advent Convertible Bond ETF,us_stocks,ACVT
ACVU,Hartford Alpha Capture Value ETF,us_stocks,ACVU
ACWV,iShares MSCI Global Min Vol Factor ETF,us_stocks,ACWV
ACYN,FT Vest Laddered Autocallable Barrier & Income ETF,us_stocks,ACYN
ACYS,FT Vest Laddered Autocallable Barrier & Resilient Income ETF,us_stocks,ACYS
AD,"Array Digital Infrastructure, Inc. Common Shares",us_stocks,AD
ADBU,Direxion Daily ADBE Bull 2X ETF,us_stocks,ADBU
ADC,Agree Realty Corporation Common Stock,us_stocks,ADC
ADCT,ADC Therapeutics SA Common Shares,us_stocks,ADCT
ADDS,Hedgeye Index Adds ETF,us_stocks,ADDS
ADFI,Anfield Dynamic Fixed Income ETF,us_stocks,ADFI
ADIV,Guinness Atkinson Asia Pacific Dividend Builder ETF,us_stocks,ADIV
ADM,Archer-Daniels-Midland Company Common Stock,us_stocks,ADM
ADME,Aptus Drawdown Managed Equity ETF,us_stocks,ADME
ADNT,Adient plc Ordinary Shares,us_stocks,ADNT
ADPV,Adaptiv Select ETF,us_stocks,ADPV
ADT,ADT Inc. Common Stock,us_stocks,ADT
ADVE,Matthews Asia Dividend Active ETF,us_stocks,ADVE
ADX,Adams Diversified Equity Fund Inc.,us_stocks,ADX
AEE,Ameren Corporation Common Stock,us_stocks,AEE
AEF,"abrdn Emerging Markets ex-China Fund, Inc. Common Stock",us_stocks,AEF
AEFC,Aegon Funding Company LLC 5.10% Subordinated Notes due 2049,us_stocks,AEFC
AEG,Aegon Ltd. New York Registry Shares,us_stocks,AEG
AEM,Agnico Eagle Mines Limited Common Stock,us_stocks,AEM
AEMS,Anfield Enhanced Market ETF,us_stocks,AEMS
AEO,"American Eagle Outfitters, Inc. Common Stock",us_stocks,AEO
AEON,"AEON Biopharma, Inc. Class A Common Stock",us_stocks,AEON
AER,AerCap Holdings N.V. Ordinary Shares,us_stocks,AER
AERO,"Grupo Aeromexico, S.A.B. de C.V. American Depositary Shares (each representing ten (10) Common Shares)",us_stocks,AERO
AES,The AES Corporation Common Stock,us_stocks,AES
AESI,Atlas Energy Solutions Inc. Common Stock,us_stocks,AESI
AESR,Anfield U.S. Equity Sector Rotation ETF,us_stocks,AESR
AETH,Bitwise Trendwise Ether and Treasuries Rotation Strategy ETF,us_stocks,AETH
AEXA,American Exceptionalism Acquisition Corp. A Class A Ordinary Shares,us_stocks,AEXA
AFB,AllianceBernstein National Municipal Income Fund Inc,us_stocks,AFB
AFG,"American Financial Group, Inc. Common Stock",us_stocks,AFG
AFGB,"American Financial Group, Inc. 5.875% Subordinated Debentures due 2059",us_stocks,AFGB
AFGC,"American Financial Group, Inc. 5.125% Subordinated Debentures due 2059",us_stocks,AFGC
AFGD,"American Financial Group, Inc. 5.625% Subordinated Debentures due 2060",us_stocks,AFGD
AFGE,"American Financial Group, Inc. 4.500% Subordinated Debentures due 2060",us_stocks,AFGE
AFIF,Anfield Universal Fixed Income ETF,us_stocks,AFIF
AFIX,Allspring Broad Market Core Bond ETF,us_stocks,AFIX
AFK,VanEck Africa Index ETF,us_stocks,AFK
AFL,AFLAC Incorporated Common Stock,us_stocks,AFL
AFLG,First Trust Active Factor Large Cap ETF,us_stocks,AFLG
AFMC,First Trust Active Factor Mid Cap ETF,us_stocks,AFMC
AFRU,T-REX 2X Long AFRM Daily Target ETF,us_stocks,AFRU
AFSM,First Trust Active Factor Small Cap ETF,us_stocks,AFSM
AG,First Majestic Silver Corp. Ordinary Shares (Canada),us_stocks,AG
AGBK,AGI Inc Class A Common Shares,us_stocks,AGBK
AGCO,AGCO Corporation Common Stock,us_stocks,AGCO
AGD,abrdn Global Dynamic Dividend Fund Common Shares of Beneficial Interest,us_stocks,AGD
AGG,iShares Core U.S. Aggregate Bond ETF,us_stocks,AGG
AGGH,Simplify Aggregate Bond ETF,us_stocks,AGGH
AGGS,Harbor Disciplined Bond ETF,us_stocks,AGGS
AGGY,WisdomTree Yield Enhanced U.S. Aggregate Bond Fund,us_stocks,AGGY
AGI,Alamos Gold Inc. Class A Common Shares,us_stocks,AGI
AGIG,Abundia Global Impact Group Inc. Common stock,us_stocks,AGIG
AGIQ,SoFi Agentic AI ETF,us_stocks,AGIQ
AGL,"agilon health, inc. Common Stock",us_stocks,AGL
AGM,Federal Agricultural Mortgage Corporation Common Stock,us_stocks,AGM
AGM-A,Federal Agricultural Mortgage Corporation Common Stock,us_stocks,AGM-A
AGO,Assured Guaranty Ltd. Common Stock,us_stocks,AGO
AGOX,Adaptive Alpha Opportunities ETF,us_stocks,AGOX
AGQ,ProShares Ultra Silver,us_stocks,AGQ
AGQI,First Trust Active Global Quality Income ETF,us_stocks,AGQI
AGRH,iShares Interest Rate Hedged U.S. Aggregate Bond ETF,us_stocks,AGRH
AGRO,Adecoagro S.A. Common Shares,us_stocks,AGRO
AGRW,Allspring LT Large Growth ETF,us_stocks,AGRW
AGX,"Argan, Inc. Common Stock",us_stocks,AGX
AGZ,iShares  Agency Bond ETF,us_stocks,AGZ
AHLT,AHL Trend ETF,us_stocks,AHLT
AHR,"American Healthcare REIT, Inc. Common Stock",us_stocks,AHR
AHRT,"AH Realty Trust, Inc. Common Stock",us_stocks,AHRT
AHT,Ashford Hospitality Trust Inc Common Stock,us_stocks,AHT
AHYB,American Century Select High Yield ETF,us_stocks,AHYB
AI,"C3.ai, Inc. Class A Common Stock",us_stocks,AI
AIB,"BlockchAIn Digital Infrastructure, Inc Common Shares",us_stocks,AIB
AIBD,Direxion Daily AI and Big Data Bear 2X ETF,us_stocks,AIBD
AIBU,Direxion Daily AI and Big Data Bull 2X ETF,us_stocks,AIBU
AIEQ,Amplify AI Powered Equity ETF,us_stocks,AIEQ
AIG,"American International Group, Inc. New Common Stock",us_stocks,AIG
AII,"American Integrity Insurance Group, Inc. Common Stock",us_stocks,AII
AIIA,AI Infrastructure Acquisition Corp. Class A Ordinary Shares,us_stocks,AIIA
AIIA-R,"AI Infrastructure Acquisition Corp. Rights, each entitling the holder to receive one-fifth (1/5) of one Class A Ordinary Share",us_stocks,AIIA-R
AIIA-U,"AI Infrastructure Acquisition Corp. Units, each consisting of one Class A Ordinary Share and one Right",us_stocks,AIIA-U
AIM,AIM ImmunoTech Inc. Common Stock,us_stocks,AIM
AIN,Albany International Corporation Common Stock,us_stocks,AIN
AINP,Allspring Income Plus ETF,us_stocks,AINP
AINT,FINQ DOLLAR NEUTRAL U.S. Large Cap AI-Managed Equity ETF,us_stocks,AINT
AIO,Virtus Artificial Intelligence & Technology Opportunities Fund Common Shares of Beneficial Interest,us_stocks,AIO
AIOO,AllianzIM U.S. Equity Buffer100 Protection ETF,us_stocks,AIOO
AIQD,MicroSectors -3? Short Artificial Intelligence (AI) ETNs,us_stocks,AIQD
AIQU,MicroSectors 3? Long Artificial Intelligence (AI) ETNs,us_stocks,AIQU
AIR,AAR Corp. Common Stock,us_stocks,AIR
AIRI,Air Industries Group Common Stock,us_stocks,AIRI
AIS,VistaShares Artificial Intelligence Supercycle ETF,us_stocks,AIS
AIT,"Applied Industrial Technologies, Inc. Common Stock",us_stocks,AIT
AIUP,FINQ FIRST U.S. Large Cap AI-Managed Equity ETF,us_stocks,AIUP
AIV,Apartment Investment and Management Company Common Stock,us_stocks,AIV
AIVC,Amplify Bloomberg AI Equal Weight ETF,us_stocks,AIVC
AIVI,WisdomTree International AI Enhanced Value Fund,us_stocks,AIVI
AIVL,WisdomTree U.S. AI Enhanced Value Fund,us_stocks,AIVL
AIYY,YieldMax AI Option Income Strategy ETF,us_stocks,AIYY
AIZ,"Assurant, Inc. Common Stock",us_stocks,AIZ
AIZN,"Assurant, Inc. 5.25% Subordinated Notes due 2061",us_stocks,AIZN
AJAN,Innovator Equity Defined Protection ETF - 2 Yr to January 2028,us_stocks,AJAN
AJG,Arthur J. Gallagher & Co. Common Stock,us_stocks,AJG
AJUL,Innovator Equity Defined Protection ETF - 2 Yr to July 2026,us_stocks,AJUL
AKA,a.k.a. Brands Holding Corp. Common Stock,us_stocks,AKA
AKAF,The Frontier Economic Fund,us_stocks,AKAF
AKO-A,Embotelladora Andina S.A. Common Stock,us_stocks,AKO-A
AKO-B,Embotelladora Andina S.A. Common Stock,us_stocks,AKO-B
AKR,Acadia Realty Trust Common Stock,us_stocks,AKR
AKRE,Akre Focus ETF,us_stocks,AKRE
ALAI,Alger AI Enablers & Adopters ETF,us_stocks,ALAI
